"source_report","finding_id","creator_or_channel","date","video_title","video_url","video_id","evidence_excerpt","timestamp","category_or_rule","severity","confidence","classification","missing_context","required_follow_up","adjudicated_priority","adjudicated_label","final_report_treatment"
"supplemental-root-b-whitney-incremental-review.csv","ROOTB-W-02","Nestled With Whitney / Whitney Bell","2024-09-27; 2024-09-29; 2024-10-13; 2024-10-15; 2025-02-26; 2026-01-03; 2026-01-09; 2026-04-23","Texas Duplex New Construction; Turnkey Duplex!; Family-Friendly Craftsman Home for Sale – Perfect for First-Time Buyers; Stylish & Spacious: 2686 Sq Ft Home in Killeen, Texas; Austin New Construction; Salado New Construction; Killeen Texas DUPLEX new construction; The outskirts of Killeen Texas, Belton New construction","https://www.youtube.com/watch?v=UCQIw78hOY0; https://www.youtube.com/watch?v=PyX1b93g1gQ; https://www.youtube.com/watch?v=MCxuCPkuw-4; https://www.youtube.com/watch?v=6YDoiUODxa8; https://www.youtube.com/watch?v=U9KYh63Fq-o; https://www.youtube.com/watch?v=12GXJyw_O5w; https://www.youtube.com/watch?v=a7P6TxVORiA; https://www.youtube.com/watch?v=5mG9TAdF3tI","UCQIw78hOY0; PyX1b93g1gQ; MCxuCPkuw-4; 6YDoiUODxa8; U9KYh63Fq-o; 12GXJyw_O5w; a7P6TxVORiA; 5mG9TAdF3tI","“5% incentives”; “0 Down for VA Buyers”; “Min: 580 Credit Score”; “30 Days To Close”; “Veteran Loans (No Downpayment & No PMI)”; “FHA Loan (3.5% Down)”; “Financing may include … VA loans — $0 down”; “$11,165 DOWN (FHA First-Time Buyers).”","Description; raw/authenticated-root/UCKC2Qfjps_rzW0-lUQIP7KA/20240927_UCQIw78hOY0.info.json; 20240929_PyX1b93g1gQ.info.json; 20241013_MCxuCPkuw-4.info.json; 20241015_6YDoiUODxa8.info.json; 20250226_U9KYh63Fq-o.info.json; 20260103_12GXJyw_O5w.info.json; 20260109_a7P6TxVORiA.info.json; 20260423_5mG9TAdF3tI.info.json","Loan-program, down-payment, credit-score, and incentive material-terms review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Broker/lender verification item; not a Regulation Z, RESPA, FTC, VA, or legal-violation finding","The descriptions do not establish creditor/advertiser role, rate versus APR, term, points/fees, pricing, lender overlays, borrower/property/occupancy eligibility, program availability, calculation inputs, lock/expiration, builder/lender relationship, compensation, or visual disclosures. The later 2026 descriptions include an informational/not-a-commitment disclaimer, but that does not establish the complete terms of every earlier promotion.","Verify each dated lender/builder program and eligibility statement with the applicable lender or official source; retain the full written terms and ensure the final video frame, CTA, description, and linked path present current material conditions and receive broker/lender-compliance review before reuse.","medium","Loan-program, down-payment, credit-score, and incentive material-terms review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-b-remaining-incremental-review.csv","ROOTB-R-08","People 1st Realty / Gloria Watson","2024-11-15","Want to Boost Your Net Worth? Homeownership Could Be the Key!","https://www.youtube.com/watch?v=JBVO7jpG6aQ","JBVO7jpG6aQ","“the average homeowner’s net worth is roughly 40 times greater than that of a renter”; “homeownership is still one of the most reliable ways to build wealth over time.”","Description and captions; raw/authenticated-root/UCJn5yVbactAJ84qeDb22Htg/20241115_JBVO7jpG6aQ.info.json; raw/authenticated-root/UCJn5yVbactAJ84qeDb22Htg/20241115_JBVO7jpG6aQ.en.json3","Financial/outcome and market-statistic substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Broker/compliance verification item; not investment, lending, tax, or legal-violation finding","The description attributes the statistic to an NAR report, but the recovered public record does not identify the report date, study population, metric, methodology, geography, confounders, source link, or complete uncertainty context. It does not establish that the statistic is false or that homeownership is suitable for any particular consumer.","Preserve the dated NAR source, scope, and methodology; distinguish historical aggregate data from individualized advice and include balanced uncertainty/affordability context in broker-approved copy.","medium","Financial/outcome and market-statistic substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"agent-findings-rankings-batch.md","P-01","PRC Properties Group","2025-05-05","Should You Buy a House Now or Wait for 2026?","https://www.youtube.com/watch?v=BjOyE9UrCtk","BjOyE9UrCtk","NAR “projects home values will appreciate by 3 to 5% over 2025” and “$10,500 to $17,500 in value gain”; “Waiting almost always means paying a higher home price.”","00:02:34–00:02:51; 00:03:44–00:03:50","Forward-looking market/financial claim sourcing","Medium","High excerpt; moderate risk","Sourcing/qualification concern","NAR report/date, national/local scope, disclaimer, tax/financial advice limits","Link source and explain uncertainty","medium","Source, substantiation, or consistency review","Include in medium-priority review; frame as source, substantiation, consistency, or disclosure-path review, not a violation."
"supplemental-root-b-rheajane-incremental-review.csv","ROOTB-RHEA-01","Rheajane Taylor","2025-03-21; 2025-09-10; 2025-10-18; 2025-10-21","Review of Hotel des Balances Lucerne Switzerland; Hyatt Regency Hill Country Resort and Spa; Dubai travel short; 24 hours in Kapadokya Turkiye","https://www.youtube.com/watch?v=jPw3WjPXtb4; https://www.youtube.com/watch?v=Ckk7WxB4hfw; https://www.youtube.com/watch?v=3Hvxx9CzKq4; https://www.youtube.com/watch?v=_ft063hNhQw","jPw3WjPXtb4; Ckk7WxB4hfw; 3Hvxx9CzKq4; _ft063hNhQw","“For direct booking … https://expedia.com/affiliates/…”; “To book the hotel directly - click on my expedia link below. (I make commission when you book - so thank you so much)”; “To book directly, click on expedia link below.”","Description; recovered captions contain no corresponding spoken Expedia/affiliate/commission disclosure","FTC hotel-affiliate material-connection / video-disclosure placement review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Potential FTC material-connection disclosure-path review; no FTC violation conclusion","One description expressly states a commission; the other three use Expedia `/affiliates/` booking links but do not state compensation in the retrieved text. Recovered captions do not contain a corresponding spoken disclosure, but that does not establish whether a clear on-screen/video disclosure was present or whether each link generated compensation.","Verify the affiliate relationship and each posting’s visual frame; when a material connection exists, place a clear, conspicuous disclosure in the video near the endorsement/booking CTA as well as in the description, and retain the applicable program terms.","medium","FTC hotel-affiliate material-connection / video-disclosure placement review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"agent-findings-remaining-local-batch.md","RL-03","Sandee Payne","2024-07-28","Invest in Tiny Homes & Lots at FireFly RV Resort, Fredericksburg, TX | #1 RV Resort in Texas","https://www.youtube.com/watch?v=Fks5Vr6nQHo","Fks5Vr6nQHo","Title includes “#1 RV Resort in Texas.”","Title","TREC/FTC ranking substantiation; investment marketing","Moderate","High title; medium risk","Review flag","Source/method/date/category; compensation/referral; offering docs, return/HOA/management risks","Identify ranking basis and disclosures","medium","Source, substantiation, or consistency review","Include in medium-priority review; frame as source, substantiation, consistency, or disclosure-path review, not a violation."
"supplemental-root-a-sujin-sandee-incremental-review.csv","ROOTA-SS-09","Sandee Payne","2026-01-16; 2026-01-19","Harker Heights vs Belton TEXAS; Why Some Homes Aren’t Selling — But Others Are | Bell County, Texas Housing Market Update","https://www.youtube.com/watch?v=Ylg2lWqsHOo; https://www.youtube.com/watch?v=Oe_oexTKVB0","Ylg2lWqsHOo; Oe_oexTKVB0","Harker Heights is said to average about $150 per square foot, with stated price and inventory/negotiation ranges; Belton is said to sell faster and closer to list price; Bell County is said to have 5–6 months’ inventory, 80–100 median days on market, and five hottest/coldest markets.","00:01:39-00:02:09; 00:03:10-00:03:30; 00:00:53-00:01:32; 00:03:25-00:03:43 captions; raw/authenticated-root/UCa5bz6lCwdTX6HQfzlOdZFA/20260116_Ylg2lWqsHOo.info.json/.en.json3; 20260119_Oe_oexTKVB0.info.json/.en.json3","Market-statistic and location-recommendation source review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Source, consistency, and neutral-recommendation review; not a Fair Housing, steering, or legal-violation conclusion","The recovered captions identify no MLS/report, as-of date, geographic or property-type scope, calculation method, sample, seasonal context, or source for the city/county figures and market rankings. The content does not establish protected-class tailoring or discriminatory intent.","Retain dated source data and methodology for each market statistic/ranking; state scope and uncertainty, keep neighborhood guidance neutral and consistently sourced, and distinguish general market commentary from individualized advice.","medium","Market-statistic and location-recommendation source review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-a-sujin-sandee-incremental-review.csv","ROOTA-SS-10","Sandee Payne","2026-04-02; 2026-04-02","Sandee Payne Keynote | LeadsCon 2025 Oklahoma City; LEADSCON 2025- OKC | SANDEE PAYNE KEYNOTE","https://www.youtube.com/watch?v=Y5_rr0MX1vU; https://www.youtube.com/watch?v=b0EdAXUoC5o","Y5_rr0MX1vU; b0EdAXUoC5o","“I took 100 listings … in just 10 months”; “I win 99.9% of the listing appointments I go on.”","00:00:07-00:00:15 captions; 00:00:04-00:00:10 captions; raw/authenticated-root/UCa5bz6lCwdTX6HQfzlOdZFA/20260402_Y5_rr0MX1vU.info.json/.en.json3; 20260402_b0EdAXUoC5o.info.json/.en.json3","Agent performance and listing-volume substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Measurable performance-claim review; no false-advertising or legal-violation conclusion","The clips are conference-oriented, but the public captions do not provide the period definition, listing/appointment definition, geography, team versus individual attribution, source records, denominator, exclusions, or methodology needed to evaluate the stated figures.","Retain dated supporting records and define the claim’s scope; qualify the presentation as an individual, period-specific result unless a broader methodology supports reuse in recruiting or consumer-facing promotion.","medium","Agent performance and listing-volume substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-final-review.csv","ROOT-AUTH-06","Shelly Salas - Your Home Sold Guaranteed","2024-11-01; 2024-11-08; 2024-11-08","Recurring buyer/seller guarantee promotion: 1224 Westway Circle; 5013 Hacienda Drive; 1801 Joan Drive","https://www.youtube.com/watch?v=KJwTDraKRFE; https://www.youtube.com/watch?v=I75EH2nD66w; https://www.youtube.com/watch?v=m8pUmomoy_A","KJwTDraKRFE; I75EH2nD66w; m8pUmomoy_A","“BUY THIS HOME AND SHELLY SALAS WILL BUY YOURS!” The same description directs viewers to an “exclusive offer” and states: “Seller and Shelly Salas must agree to price and closing date.”","Description","Outcome-guarantee / offer-terms review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Broker/legal verification item: recurring outcome-guarantee and material-terms review; not a finding based solely on the channel brand name","This row relies on the full promotional description, not the “Your Home Sold Guaranteed” name alone. Public text supplies two conditions but not the complete program eligibility, valuation, fee, timing, property, approval, or contract terms; it does not establish authorization, enforceability, or liability.","Review the full written program, broker approval, disclosures, and every linked landing-page/video implementation; make material eligibility and limitation terms readily available with the offer.","medium","Outcome-guarantee / offer-terms review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-a-heavy-incremental-review.csv","ROOTA-H-01","Shelly Salas - Your Home Sold Guaranteed","2025-04-11; 2025-10-06; 2026-04-13; 2026-04-13; 2026-06-19","Recurring buyer-satisfaction / buyback guarantee: Home Buying with Confidence; Avoid Buyer’s Remorse; What if you buy a home; Most buyers regret; The #1 benefit buyers don’t expect","https://www.youtube.com/watch?v=Yn8A5zH83SY; https://www.youtube.com/watch?v=lxfcr8d5PDM; https://www.youtube.com/watch?v=K-B-aYzSXLM; https://www.youtube.com/watch?v=S3cnnC9CN74; https://www.youtube.com/watch?v=TIeNKE6iTT8","Yn8A5zH83SY; lxfcr8d5PDM; K-B-aYzSXLM; S3cnnC9CN74; TIeNKE6iTT8","“12-month buyer satisfaction guarantee”; “Love it or we’ll buy it back from you or sell it for free”; later post: “24-month buyer satisfaction guarantee” and “Sell it for free / Or have it bought back.”","00:00:03-00:00:19; 00:00:15-00:00:18; Description; 00:00:05-00:00:33","Buyer outcome-guarantee / offer-terms review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Broker/legal verification item: recurring buyer outcome guarantee and material-terms review; no violation finding","The retrieved captions/descriptions do not establish the written eligibility, fee, valuation, property, transaction, timing, financing, buyback, approval, or exclusion terms. The public record also presents both 12-month and 24-month versions; it does not establish authorization, enforceability, or liability.","Obtain the controlling written program and broker approval; reconcile the stated term, make material eligibility/limitation terms readily available wherever the offer appears, and review the linked landing-page and video frames before reuse.","medium","Buyer outcome-guarantee / offer-terms review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-a-heavy-incremental-review.csv","ROOTA-H-02","Shelly Salas - Your Home Sold Guaranteed","2025-10-14; 2025-11-04","We’re Hiring; Take Your Real Estate Career to the Next Level","https://www.youtube.com/watch?v=QcZKkazszLo; https://www.youtube.com/watch?v=mBAVRrFV9bw","QcZKkazszLo; mBAVRrFV9bw","“#1 Team in Central Texas”; “Join the number one team in Central Texas”; “over 6,000 homes sold.”","Description; 00:00:02; Description; 00:00:11","Ranking and transaction-volume substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Review flag: measurable ranking and volume claim; no false-advertising or legal-violation conclusion","These are recruiting-oriented posts, but public text/captions do not supply the ranking source, category, geography, time period, methodology, transaction definition, or support for the volume assertion.","Retain dated substantiation for the rank and volume, identify the relevant category/scope if the claim is reused, and have broker/compliance review the public-facing copy.","medium","Ranking and transaction-volume substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-authenticated-review.csv","S-AUTH-04","Stephen Harris","2025-02-13; 2025-10-30","Home Prices Are Falling FLAT In These 4 MAJOR Texas Cities; Something STRANGE just happened in the Texas Housing Market","https://www.youtube.com/watch?v=T3tL1BE3sHk; https://www.youtube.com/watch?v=qvLrma37sdE","T3tL1BE3sHk; qvLrma37sdE","“43% in equity” / “really really good return on investment”; Texas home-seller figures of “around a 30% [or] 28% profit.”","00:04:06-00:04:11; 00:03:56-00:04:58","Quantified market / appreciation / return claim substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Market-data source and scope review; not financial-advice, investment-guarantee, or false-statement conclusion","Recovered captions do not establish the source, geography, period, metric definition, transaction-cost treatment, visual citations, or uncertainty qualifications","Confirm and visibly cite a dated primary market-data source, scope, and methodology; qualify results as historical and non-predictive.","medium","Quantified market / appreciation / return claim substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"agent-findings-stephen.md","SH-05","Stephen Harris","2025-06-26","I Found Every Home Builder Incentive…","https://www.youtube.com/watch?v=e3qetio6pLc","e3qetio6pLc","“have to use [the] preferred lender most times to get incentives”; discusses 4.99% and 3.99% rates, “$300 less a month,” “up to $15,000 flex cash,” and 680 credit-score threshold.","00:00:51; 00:01:27–00:02:14; 00:08:11; 00:10:44","Mortgage/FTC material terms; builder-preferred-lender disclosure","Moderate","High quotes; low legal conclusion","Transaction-specific disclosure review; no conclusion made","Lender/sponsorship, lock/expiration, APR/points/term, eligibility, builder terms, visual disclosures, ad classification","Frame-level loan/incentive QA","medium","Source, substantiation, or consistency review","Include in medium-priority review; frame as source, substantiation, consistency, or disclosure-path review, not a violation."
"agent-findings-stephen.md","SH-03","Stephen Harris","2026-01-14","Central Texas Homeowners Should Watch This Closely","https://www.youtube.com/watch?v=5i1Q2eGhiS0","5i1Q2eGhiS0","“right now it’s at 92.5”; “If you get close to that 7 and a half% less than market value when you price, you will likely sell very very fast”; “My home sellers actually get 100% on average. So the average is actually 99.7.”","00:08:45; 00:09:08; 00:09:44","Seller-performance / market-statistic substantiation","Moderate","High claims; medium risk","Review flag","MLS/source report, dates, definitions, geography/property filters, sample and matching cohorts","Retain methodology and clear non-guarantee qualification","medium","Source, substantiation, or consistency review","Include in medium-priority review; frame as source, substantiation, consistency, or disclosure-path review, not a violation."
"supplemental-authenticated-review.csv","S-AUTH-03","Stephen Harris","2026-07-09; 2026-07-11; 2026-07-22","Her Killeen Home Sold in 4 Days; Central Texas Home Pricing; Same House Different Strategies","https://www.youtube.com/watch?v=lm4O5aKVG14; https://www.youtube.com/watch?v=Z-Bzxha-hG0; https://www.youtube.com/watch?v=E4EM8w1O4IY","lm4O5aKVG14; Z-Bzxha-hG0; E4EM8w1O4IY","4-day sale versus nearly 200 days; “net proceeds can be $10,000 to $15,000 more”; “netted about $13,000 more”; “strategy that puts the most money in your pocket”; “about $15,000 difference.”","Description; 00:11:10-00:11:38; 00:13:06-00:13:10","Comparative seller-performance / net-proceeds substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Comparative outcome claim review; not a guarantee or violation finding","The public record may describe verifiable individual transactions, but it does not provide the comparable criteria, underlying sale records, costs, concessions, repairs, or typicality","Retain a dated methodology and transaction support; qualify examples as case-specific and disclose material variables.","medium","Comparative seller-performance / net-proceeds substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-final-review.csv","ROOT-AUTH-05","Stephen Harris - Selling Central Texas","2025-06-04","Texas sellers are taking offers 5% below list price on average. Your agent should be tracking this","https://www.youtube.com/watch?v=CVLV8qWusGQ","CVLV8qWusGQ","“home sellers in Texas are accepting almost 5% less than their original asking price”; “most of your competition is priced 5% over where they should actually be”; “you price 5% under, that's how you get a bidding war.”","00:00-01:04","Market statistic and seller-pricing outcome substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Broker/legal verification item: market-data source, scope, and seller-performance claim review; not a guarantee or legal-violation finding","The speaker attributes the first number to the Texas Realtor’s website, but the recovered record does not provide the report date, dataset, metric definition, geography/property-type scope, methodology, visual citation, or support for the prescriptive 5% pricing/bidding-war statement.","Preserve a dated source and methodology for each numerical claim; distinguish a Texas-wide statistic from property-specific pricing advice and qualify bidding-war/net-proceeds statements with material variables.","medium","Market statistic and seller-pricing outcome substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-b-c21-robert-stephen-incremental-review.csv","ROOTB-SH-01","Stephen Harris - Selling Central Texas","2025-08-10","Texas Housing Market August 2025: These 3 Factors are Having a MASSIVE Impact on Values","https://www.youtube.com/watch?v=xZYC7HfH81o","xZYC7HfH81o","The speaker discusses reported “white flight” and South Asian immigrants/neighbors, then says: “be on the lookout for probably some really good real estate deals in Prosper … because apparently people are running away.”","00:01:03-00:02:58 captions; raw/authenticated-root/UCJs_jBKFIBm0o4HZg1mLMKQ/20250810_xZYC7HfH81o.info.json; raw/authenticated-root/UCJs_jBKFIBm0o4HZg1mLMKQ/20250810_xZYC7HfH81o.en.json3","Protected-class-adjacent demographic-composition and market-opportunity commentary review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Broker/counsel review of demographic-composition and housing-market commentary; not a Fair Housing or steering violation conclusion","The speaker also expressly rejects racist views and says the reports are conflicting. The record does not establish a dwelling-specific preference, protected-class tailoring of service, discriminatory intent, actual migration cause, data accuracy, differential treatment, or legal liability.","Remove or reframe the demographic-composition/deal linkage; use neutral, dated market sources and consistently applicable criteria for market commentary. Have broker/compliance counsel review the complete video, descriptions, and any clipped/reposted version.","medium","Protected-class-adjacent demographic-composition and market-opportunity commentary review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-a-sujin-sandee-incremental-review.csv","ROOTA-SS-02","Sujin Park Henson","2024-08-13; 2025-01-26; 2026-02-20; 2026-02-26; 2026-04-04","Incredible Deal in Belton, TX! BUILDER’S SPECIAL: 3.99% INTEREST RATE!; VA Loan 3.49%! 4-Bed Home Near Heritage Park; PCS Soon? Home Ready Before Arrival; PCS Orders 2026? Don’t Rent — Buy at Fort Hood; Deployed Soldier → New Home in 36 Hours","https://www.youtube.com/watch?v=_peaiUT5pt4; https://www.youtube.com/watch?v=e-mTqD2Sob0; https://www.youtube.com/watch?v=Cjf2827AjiI; https://www.youtube.com/watch?v=MtyRqCxzr7E; https://www.youtube.com/watch?v=-qUM9kljarQ","_peaiUT5pt4; e-mTqD2Sob0; Cjf2827AjiI; MtyRqCxzr7E; -qUM9kljarQ","“3.99% INTEREST RATE”; “VA Loan 3.49%”; “incredible 3.99% VA rate”; “3.99% builder promos,” “ZERO down,” and “ONLY $50 earnest money”; “unbelievable interest rate” and “FREE appliances.”","Title; Title; Description and 00:00:42-00:00:49 captions; Description and 00:00:08-00:00:20 captions; Description; raw/authenticated-root/UCZAiPx4wER-v-Q4avEhVTZg/20240813__peaiUT5pt4.info.json; 20250126_e-mTqD2Sob0.info.json; 20260220_Cjf2827AjiI.info.json/.en.json3; 20260226_MtyRqCxzr7E.info.json/.en.json3; 20260404_-qUM9kljarQ.info.json","Builder rate and incentive material-terms review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Broker/lender verification item; not a Regulation Z, RESPA, FTC, VA, or legal-violation finding","The retrieved records do not establish creditor/advertiser role, rate versus APR, term, points/fees, lock or expiration, price, loan program, borrower/property/occupancy eligibility, availability, builder/lender relationship, compensation, or visual-frame disclosures. Titles and descriptions alone do not establish that a regulated credit advertisement omitted a required term.","Obtain each dated builder/lender offer and complete written conditions; ensure current terms and material eligibility/expiration conditions are readily visible in the video, description, CTA, and linked path; obtain broker/lender-compliance review before reuse.","medium","Builder rate and incentive material-terms review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-a-sujin-sandee-incremental-review.csv","ROOTA-SS-03","Sujin Park Henson","2024-12-06; 2025-11-20; 2025-11-25","How to Save $100,000 on Your Mortgage!; Price Cut vs Closing Costs: Which Saves You More?; $10,000 Price Drop vs $10,000 Seller Concession — NOT the Same","https://www.youtube.com/watch?v=3LddTPBjKww; https://www.youtube.com/watch?v=60sO_5FvqgE; https://www.youtube.com/watch?v=agv9VUpAqMo","3LddTPBjKww; 60sO_5FvqgE; agv9VUpAqMo","“Save $100,000 on Your Mortgage”; a $15,000 comparison said to save about $80/month versus $200+/month; a $10,000 concession example claims a permanent 0.5% rate reduction, $7,200 over five years, and $20,000–$25,000 over the loan life.","Title; Description; Description; raw/authenticated-root/UCZAiPx4wER-v-Q4avEhVTZg/20241206_3LddTPBjKww.info.json; 20251120_60sO_5FvqgE.info.json; 20251125_agv9VUpAqMo.info.json","Mortgage payment and savings calculation substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Financial calculation/source review; not a false-advertising or Regulation Z violation conclusion","The record does not state the complete purchase-price, down-payment, loan type, term, note rate/APR, points, fees, credit, lock, taxes/insurance, seller-net, closing-cost, qualification, or availability assumptions. The first post has only a title in the retained metadata/caption record.","Retain the dated calculation inputs and lender source; label any scenario as illustrative, disclose material assumptions and variability, and have broker/lender compliance review before using the claimed savings in consumer-facing content.","medium","Mortgage payment and savings calculation substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-a-sujin-sandee-incremental-review.csv","ROOTA-SS-04","Sujin Park Henson","2025-02-18; 2026-04-20; 2026-07-15","1st Time Home Buyer? Did NOT know this DPA program for lower interest rate?; Got DENIED for a VA Loan? Don’t Stop Here; Can a Veteran Buy a Home With a Non-Veteran?","https://www.youtube.com/watch?v=yt5CXoXfBYE; https://www.youtube.com/watch?v=idXprXNiJiE; https://www.youtube.com/watch?v=vlZhuGp3pK0","yt5CXoXfBYE; idXprXNiJiE; vlZhuGp3pK0","DPA discussion contrasts a 6.125% rate with 6.7%; “520 vs 620 credit” and “50% DTI cap… or none”; a non-veteran co-borrower example says a lender may require a 12.5% down payment.","Description and 00:01:50-00:01:57 captions; Description and 00:00:00-00:01:45 captions; Description and 00:00:37-00:01:00 captions; raw/authenticated-root/UCZAiPx4wER-v-Q4avEhVTZg/20250218_yt5CXoXfBYE.info.json/.en.json3; 20260420_idXprXNiJiE.info.json/.en.json3; 20260715_vlZhuGp3pK0.info.json/.en.json3","Loan-program qualification and lender-review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Broker/lender verification item for educational loan content; not a Regulation Z, lending, or legal-violation finding","The content is general education and one post says requirements may vary, but the retained record lacks the governing program/lender source, borrower profile, entitlement, ownership, income/DTI, credit, lender overlays, pricing, dates, state-specific conditions, and full visual disclosures. Public text does not establish that any rule or disclosure requirement was breached.","Verify every program/underwriting statement with the identified lender or official program source as of posting; add clear eligibility and variability qualifiers and route individualized loan questions to a licensed lender before reuse.","medium","Loan-program qualification and lender-review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-a-sujin-sandee-incremental-review.csv","ROOTA-SS-07","Sujin Park Henson","2025-06-02; 2025-07-17; 2025-12-25; 2026-01-24; 2026-03-07; 2026-06-30","Under Contract in Just 16 Days! Multiple Offers = Happy Sellers!; Listed. Multiple Offers. SOLD Over Asking!; UNDER CONTRACT on Christmas Eve $70,000 OFF — Buyers WON; Under Contract in 36 Hours | Multiple Offers; MULTIPLE OFFERS OVER ASKING Killeen Home Just SOLD; Want to know what your home is REALLY worth in today’s market?","https://www.youtube.com/watch?v=H0nHScFUHpg; https://www.youtube.com/watch?v=H0vxg8QGivA; https://www.youtube.com/watch?v=pukXJbdnF-Q; https://www.youtube.com/watch?v=v9c5bxtbQnk; https://www.youtube.com/watch?v=uv5rLL9aZeY; https://www.youtube.com/watch?v=qcOygecUYzg","H0nHScFUHpg; H0vxg8QGivA; pukXJbdnF-Q; v9c5bxtbQnk; uv5rLL9aZeY; qcOygecUYzg","“Under Contract in Just 16 Days”; “SOLD Over Asking”; “$70,000 OFF”; “Under Contract in 36 Hours”; “Multiple Offers” and “Offers OVER Asking Price”; “ACTIVE UNDER CONTRACT in just 30 days.”","Title; Title; Title; Title; Description; Description and 00:00:03-00:00:13 captions; raw/authenticated-root/UCZAiPx4wER-v-Q4avEhVTZg/20250602_H0nHScFUHpg.info.json; 20250717_H0vxg8QGivA.info.json; 20251225_pukXJbdnF-Q.info.json; 20260124_v9c5bxtbQnk.info.json; 20260307_uv5rLL9aZeY.info.json; 20260630_qcOygecUYzg.info.json/.en.json3","Listing outcome and comparative seller-performance substantiation","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Transaction-specific outcome claim review; not a guarantee, false-statement, or legal-violation conclusion","The public record may describe genuine individual transactions, but it does not provide listing agreement/MLS data, original and final price, days-on-market definition, concessions, repairs, buyer financing, competing-offer records, agent role, typicality, or material transaction conditions.","Retain dated MLS/transaction support and identify any case-study context; avoid implying that comparable timing, price, discount, or offer outcomes are typical without a scoped methodology and material-variable disclosure.","medium","Listing outcome and comparative seller-performance substantiation","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
"supplemental-root-a-sujin-sandee-incremental-review.csv","ROOTA-SS-06","Sujin Park Henson","2025-09-15; 2026-03-10","Did you know? A recent study found 45% of homeowners regret their purchase; How to Get Your Home Ready to Sell in 30 Days","https://www.youtube.com/watch?v=AhP0i2OhZ-4; https://www.youtube.com/watch?v=AqissjblEIM","AhP0i2OhZ-4; AqissjblEIM","“A recent study found 45% of homeowners regret their purchase”; “77% of buyers want a move-in ready home”; “96% of buyers start their search online.”","Description; Description; raw/authenticated-root/UCZAiPx4wER-v-Q4avEhVTZg/20250915_AhP0i2OhZ-4.info.json; 20260310_AqissjblEIM.info.json","Consumer/statistical claim source review","Moderate","Authenticated public-text evidence; ultimate legal conclusion not determined","Source and scope substantiation review; not a false-advertising or legal-violation conclusion","No study/report title, publisher, date, population, geography, survey wording, methodology, or source link appears in the recovered descriptions. The record does not establish that the statistics are false or that they apply to Central Texas sellers or buyers.","Retain a dated authoritative source for each percentage, identify its scope and methodology near the claim, and distinguish general national research from property-specific consumer guidance.","medium","Consumer/statistical claim source review","Include in medium-priority source, substantiation, consistency, or disclosure review; no violation is determined."
